id,source_id,locale,localization_level,benchmark,model,success,first_attempt_success,success_with_extra_calls,num_attempts,num_api_calls,num_clarifications,num_failed_calls,final_error_type,total_input_tokens,total_output_tokens,estimated_cost_usd,total_latency_s,error
multiple_66,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,647,105,0.006385,4.1092023849487305,
multiple_67,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,245,31,0.002155,1.3782062530517578,
multiple_68,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,262,54,0.0029300000000000003,1.8918616771697998,
multiple_70,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,366,40,0.00303,1.5124199390411377,
multiple_71,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,282,39,0.0025800000000000003,1.495884656906128,
multiple_72,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,269,26,0.0021249999999999997,1.77587890625,
multiple_73,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,202,24,0.0017300000000000002,2.4003238677978516,
multiple_74,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,628,118,0.00668,3.900826930999756,
multiple_75,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,314,24,0.00229,1.612842082977295,
multiple_76,,,,en_translatable,gpt-5.6-sol,True,True,False,1,2,1,0,,672,236,0.01044,5.5209105014801025,
multiple_77,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,295,53,0.003065,2.560011148452759,
multiple_78,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,328,37,0.00275,1.8463079929351807,
multiple_79,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,236,43,0.00247,2.1548991203308105,
multiple_80,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,356,60,0.00358,3.1133692264556885,
multiple_81,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,297,59,0.003255,1.9644200801849365,
multiple_83,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,296,48,0.00292,1.4301486015319824,
multiple_84,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,272,50,0.00286,7.269829273223877,
multiple_85,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,266,32,0.00229,2.0171961784362793,
multiple_86,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,324,42,0.0028799999999999997,2.2185099124908447,
multiple_87,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,298,30,0.0023899999999999998,1.2701935768127441,
multiple_88,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,265,28,0.0021650000000000003,1.7970731258392334,
multiple_89,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,370,33,0.00284,1.8688280582427979,
multiple_90,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,299,32,0.0024549999999999997,2.421330213546753,
multiple_91,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,532,109,0.00593,4.201274156570435,
multiple_92,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,334,81,0.0041,3.685007333755493,
multiple_93,,,,en_translatable,gpt-5.6-sol,True,False,False,4,5,1,3,,2249,443,0.024535,12.016573429107666,
multiple_94,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,332,56,0.00334,1.7049894332885742,
multiple_95,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,255,33,0.002265,2.372746467590332,
multiple_97,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,305,18,0.002065,1.4722585678100586,
multiple_98,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,406,20,0.0026300000000000004,1.6152143478393555,
multiple_104,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,791,86,0.006535000000000001,2.899736166000366,
multiple_108,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,298,26,0.00227,2.9058148860931396,
multiple_109,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,367,53,0.003425,1.7370355129241943,
multiple_110,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,297,31,0.002415,1.7014188766479492,
multiple_112,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,250,35,0.0023,1.773773193359375,
multiple_114,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,348,31,0.00267,1.9239833354949951,
multiple_115,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,412,37,0.0031699999999999996,2.5828988552093506,
multiple_118,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,419,55,0.003745,2.3966729640960693,
multiple_119,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,466,46,0.0037099999999999998,1.758937120437622,
multiple_121,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,320,22,0.00226,1.6776719093322754,
multiple_131,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,933,140,0.008865,6.738226890563965,
multiple_134,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,468,64,0.00426,1.8343019485473633,
multiple_135,,,,en_translatable,gpt-5.6-sol,True,True,False,1,2,1,0,,608,133,0.007030000000000001,4.257493019104004,
multiple_136,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,616,97,0.0059900000000000005,4.475786447525024,
multiple_137,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,375,60,0.003675,2.5416252613067627,
multiple_138,,,,en_translatable,gpt-5.6-sol,True,True,False,1,2,1,0,,762,149,0.00828,4.8644678592681885,
multiple_139,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,463,32,0.0032749999999999997,1.6828889846801758,
multiple_140,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,336,50,0.0031799999999999997,2.815556764602661,
multiple_142,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,282,26,0.00219,2.0301246643066406,
multiple_144,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,240,26,0.00198,1.919895887374878,
multiple_145,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,380,30,0.0028000000000000004,1.509317398071289,
multiple_146,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,265,53,0.002915,2.7201480865478516,
multiple_147,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,751,99,0.006725,3.723966121673584,
multiple_148,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,241,50,0.002705,2.0019826889038086,
multiple_149,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,398,46,0.0033699999999999997,3.183129072189331,
multiple_151,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,348,67,0.00375,3.380077600479126,
multiple_152,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,323,37,0.002725,1.814661979675293,
multiple_153,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,337,74,0.0039049999999999996,2.119818687438965,
multiple_155,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,345,25,0.0024749999999999998,2.6469337940216064,
multiple_156,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,749,101,0.006775,4.309391260147095,
multiple_157,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,250,45,0.0026,2.248060703277588,
multiple_158,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,442,37,0.00332,2.0556249618530273,
multiple_160,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,411,70,0.004155,3.9257402420043945,
multiple_161,,,,en_translatable,gpt-5.6-sol,True,False,False,3,3,0,2,,1382,232,0.01387,7.498067855834961,
multiple_163,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,297,29,0.002355,2.153170108795166,
multiple_164,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,449,64,0.004165,2.334354877471924,
multiple_165,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,325,31,0.002555,1.793379783630371,
multiple_166,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,362,66,0.00379,1.637197732925415,
multiple_168,,,,en_translatable,gpt-5.6-sol,True,True,False,1,2,1,0,,710,209,0.00982,5.742164611816406,
multiple_170,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,389,52,0.0035050000000000003,1.6947572231292725,
multiple_171,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,570,130,0.00675,6.467085599899292,
multiple_172,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,446,29,0.0031000000000000003,1.381281852722168,
multiple_174,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,292,77,0.00377,2.3434031009674072,
multiple_175,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,464,27,0.00313,4.331188440322876,
multiple_176,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,577,33,0.0038750000000000004,1.8455851078033447,
multiple_177,,,,en_translatable,gpt-5.6-sol,True,False,False,3,3,0,2,,1252,215,0.012709999999999999,7.884045362472534,
multiple_178,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,497,26,0.003265,2.2873947620391846,
multiple_180,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,422,40,0.00331,2.2774100303649902,
multiple_181,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,433,29,0.0030350000000000004,1.9791388511657715,
multiple_182,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,487,68,0.004475,2.0456924438476562,
multiple_183,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,319,30,0.002495,2.3914005756378174,
multiple_184,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,308,52,0.0031000000000000003,3.617943048477173,
multiple_185,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,287,35,0.002485,1.3835804462432861,
multiple_186,,,,en_translatable,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2985,688,0.035565,18.004476308822632,
multiple_187,,,,en_translatable,gpt-5.6-sol,True,False,False,3,4,1,2,,1979,283,0.018385,9.248276710510254,
multiple_188,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,412,37,0.0031699999999999996,2.1856346130371094,
multiple_189,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,251,60,0.0030549999999999996,2.746668815612793,
multiple_190,,,,en_translatable,gpt-5.6-sol,True,False,False,2,3,1,1,,1219,268,0.014135,8.257959604263306,
multiple_191,,,,en_translatable,gpt-5.6-sol,True,False,False,2,3,1,1,,1598,271,0.01612,22.62729811668396,
multiple_193,,,,en_translatable,gpt-5.6-sol,True,False,False,2,2,0,1,,839,115,0.007645,6.400168418884277,
multiple_194,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,421,28,0.002945,2.183168888092041,
multiple_196,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,437,54,0.003805,2.599839687347412,
multiple_197,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,427,31,0.003065,1.9209120273590088,
multiple_199,,,,en_translatable,gpt-5.6-sol,True,True,False,1,1,0,0,,332,33,0.00265,3.0355141162872314,
