id,source_id,locale,localization_level,benchmark,model,success,first_attempt_success,success_with_extra_calls,num_attempts,num_api_calls,num_clarifications,num_failed_calls,final_error_type,total_input_tokens,total_output_tokens,estimated_cost_usd,total_latency_s,error
multiple_48_he,multiple_48,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,315,33,0.002565,1.7209649085998535,
multiple_50_he,multiple_50,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,746,86,0.0063100000000000005,3.92577862739563,
multiple_52_he,multiple_52,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,260,48,0.0027400000000000002,1.9790825843811035,
multiple_53_he,multiple_53,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,3,0,2,,1167,247,0.013245,6.919022083282471,
multiple_54_he,multiple_54,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,3,0,2,,1098,156,0.01017,5.201314926147461,
multiple_55_he,multiple_55,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,274,27,0.0021799999999999996,1.2861402034759521,
multiple_56_he,multiple_56,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,374,23,0.0025599999999999998,1.1225931644439697,
multiple_58_he,multiple_58,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,279,50,0.002895,2.359520196914673,
multiple_59_he,multiple_59,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,279,52,0.002955,1.6694107055664062,
multiple_60_he,multiple_60,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,723,65,0.0055650000000000005,3.4149866104125977,
multiple_61_he,multiple_61,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,800,141,0.008230000000000001,4.580927610397339,
multiple_62_he,multiple_62,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,306,49,0.003,1.8174965381622314,
multiple_63_he,multiple_63,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,663,188,0.008955,5.574237585067749,
multiple_64_he,multiple_64,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,315,67,0.003585,1.8324499130249023,
multiple_65_he,multiple_65,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2224,342,0.02138,11.969463348388672,
multiple_66_he,multiple_66,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,4,1,2,,1753,328,0.018605,10.03528904914856,
multiple_67_he,multiple_67,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,280,31,0.0023299999999999996,1.7260794639587402,
multiple_68_he,multiple_68,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,668,110,0.00664,3.9215002059936523,
multiple_70_he,multiple_70,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,396,28,0.00282,1.8069744110107422,
multiple_71_he,multiple_71,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,312,48,0.003,1.741075038909912,
multiple_72_he,multiple_72,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,301,26,0.002285,1.1760833263397217,
multiple_73_he,multiple_73,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,528,59,0.00441,2.9599382877349854,
multiple_74_he,multiple_74,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,4,4,0,3,,1756,301,0.01781,11.90711784362793,
multiple_75_he,multiple_75,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,351,50,0.003255,1.758164882659912,
multiple_76_he,multiple_76,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,732,240,0.01086,5.192325592041016,
multiple_77_he,multiple_77,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,737,93,0.006475,3.6394052505493164,
multiple_78_he,multiple_78,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,366,59,0.0036,1.7547383308410645,
multiple_79_he,multiple_79,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,620,108,0.00634,4.606041431427002,
multiple_80_he,multiple_80,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,394,40,0.00317,2.4438843727111816,
multiple_81_he,multiple_81,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,731,157,0.008365,6.465901851654053,
multiple_83_he,multiple_83,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,331,55,0.003305,7.756277322769165,
multiple_84_he,multiple_84,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,314,52,0.00313,2.0815746784210205,
multiple_85_he,multiple_85,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,685,81,0.005855,4.459244251251221,
multiple_86_he,multiple_86,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,367,65,0.0037849999999999997,2.131110191345215,
multiple_87_he,multiple_87,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,333,26,0.002445,1.6387341022491455,
multiple_88_he,multiple_88,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,296,42,0.00274,1.5967376232147217,
multiple_89_he,multiple_89,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,885,96,0.007305000000000001,3.778191566467285,
multiple_90_he,multiple_90,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,336,32,0.00264,1.7704205513000488,
multiple_91_he,multiple_91,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,3,0,2,,992,191,0.01069,11.455155372619629,
multiple_92_he,multiple_92,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,374,80,0.00427,2.4880688190460205,
multiple_93_he,multiple_93,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,763,169,0.008885,5.606871604919434,
multiple_94_he,multiple_94,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,809,124,0.007765,3.918670415878296,
multiple_95_he,multiple_95,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,293,33,0.002455,1.7126328945159912,
multiple_97_he,multiple_97,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,337,33,0.0026750000000000003,1.8457767963409424,
multiple_98_he,multiple_98,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,439,24,0.002915,1.6180953979492188,
multiple_104_he,multiple_104,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,870,84,0.006869999999999999,5.382218599319458,
multiple_108_he,multiple_108,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,344,26,0.0025,3.5527892112731934,
multiple_109_he,multiple_109,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,401,58,0.003745,1.7806665897369385,
multiple_110_he,multiple_110,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,332,50,0.00316,2.118976354598999,
multiple_112_he,multiple_112,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,656,86,0.005860000000000001,3.1473076343536377,
multiple_114_he,multiple_114,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,387,32,0.002895,1.8858540058135986,
multiple_115_he,multiple_115,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3759,502,0.033854999999999996,16.122678995132446,
multiple_118_he,multiple_118,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,461,61,0.004135,2.5357894897460938,
multiple_119_he,multiple_119,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,499,46,0.003875,2.3411316871643066,
multiple_121_he,multiple_121,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,351,22,0.002415,1.3403770923614502,
multiple_131_he,multiple_131,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,430,52,0.0037099999999999998,1.597968339920044,
multiple_134_he,multiple_134,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,502,53,0.0040999999999999995,1.7759857177734375,
multiple_135_he,multiple_135,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,305,53,0.0031149999999999997,1.9280498027801514,
multiple_136_he,multiple_136,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,698,109,0.00676,3.6433205604553223,
multiple_137_he,multiple_137,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,416,69,0.004149999999999999,2.3108346462249756,
multiple_138_he,multiple_138,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3245,532,0.032185000000000005,13.411020040512085,
multiple_139_he,multiple_139,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,499,32,0.0034549999999999997,1.4982967376708984,
multiple_140_he,multiple_140,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,369,34,0.0028650000000000004,1.7869610786437988,
multiple_142_he,multiple_142,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,317,47,0.0029950000000000003,1.6484148502349854,
multiple_144_he,multiple_144,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,274,26,0.00215,1.3267459869384766,
multiple_145_he,multiple_145,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,417,56,0.003765,178.8580002784729,
multiple_146_he,multiple_146,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,305,51,0.0030549999999999996,2.4286372661590576,
multiple_147_he,multiple_147,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,4,4,0,3,,2016,375,0.021330000000000002,11.450707197189331,
multiple_148_he,multiple_148,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,275,49,0.0028450000000000003,1.5538501739501953,
multiple_149_he,multiple_149,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2891,433,0.027444999999999997,13.6766996383667,
multiple_151_he,multiple_151,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3581,341,0.028135,13.728983402252197,
multiple_152_he,multiple_152,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,362,57,0.00352,1.5788886547088623,
multiple_153_he,multiple_153,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,3,0,2,,1303,142,0.010775,5.920660018920898,
multiple_155_he,multiple_155,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,828,66,0.00612,9.489028692245483,
multiple_156_he,multiple_156,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,821,120,0.007705,3.6975960731506348,
multiple_157_he,multiple_157,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,651,70,0.005355,3.16898250579834,
multiple_158_he,multiple_158,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,487,36,0.003515,1.559701919555664,
multiple_160_he,multiple_160,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,970,88,0.00749,3.2595160007476807,
multiple_161_he,multiple_161,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,4,4,0,3,,2169,358,0.021585,10.865585803985596,
multiple_163_he,multiple_163,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,344,29,0.0025900000000000003,1.477111577987671,
multiple_164_he,multiple_164,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,485,63,0.004315,2.2662272453308105,
multiple_165_he,multiple_165,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,360,31,0.0027300000000000002,2.4708220958709717,
multiple_166_he,multiple_166,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,405,34,0.003045,1.2930288314819336,
multiple_168_he,multiple_168,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,343,56,0.003395,2.3655149936676025,
multiple_170_he,multiple_170,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,428,33,0.00313,1.6180694103240967,
multiple_171_he,multiple_171,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,646,200,0.00923,6.435579776763916,
multiple_172_he,multiple_172,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,487,50,0.003935,1.9796135425567627,
multiple_174_he,multiple_174,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,3,3,0,2,,1177,208,0.012125,7.082190752029419,
multiple_175_he,multiple_175,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,501,27,0.0033150000000000002,2.1222457885742188,
multiple_176_he,multiple_176,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,619,58,0.004835,2.1756184101104736,
multiple_177_he,multiple_177,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3392,435,0.030010000000000002,15.439311027526855,
multiple_178_he,multiple_178,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,528,26,0.00342,1.618722677230835,
multiple_180_he,multiple_180,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,463,29,0.003185,1.9467310905456543,
multiple_181_he,multiple_181,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,472,27,0.00317,1.2748570442199707,
multiple_182_he,multiple_182,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,523,70,0.0047150000000000004,2.9864869117736816,
multiple_183_he,multiple_183,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,353,29,0.002635,1.3209736347198486,
multiple_184_he,multiple_184,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,755,117,0.007285,4.6458611488342285,
multiple_185_he,multiple_185,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,324,35,0.00267,1.7940380573272705,
multiple_186_he,multiple_186,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,5,6,1,4,,2823,638,0.033255,16.28097128868103,
multiple_187_he,multiple_187,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,426,63,0.00402,2.070523262023926,
multiple_188_he,multiple_188,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,997,117,0.008494999999999999,3.752626419067383,
multiple_189_he,multiple_189,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,289,68,0.0034850000000000003,1.9690046310424805,
multiple_190_he,multiple_190,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3363,653,0.036405,15.200441122055054,
multiple_191_he,multiple_191,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,1073,183,0.010855,4.581113815307617,
multiple_193_he,multiple_193,he,query,he_translatable_query,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3719,392,0.030355,13.299604177474976,
multiple_194_he,multiple_194,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,980,90,0.0076,3.555655002593994,
multiple_196_he,multiple_196,he,query,he_translatable_query,gpt-5.6-sol,True,False,False,2,2,0,1,,1016,95,0.00793,3.427241563796997,
multiple_197_he,multiple_197,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,462,43,0.0036,1.641899585723877,
multiple_199_he,multiple_199,he,query,he_translatable_query,gpt-5.6-sol,True,True,False,1,1,0,0,,370,33,0.00284,2.317866563796997,
