id,source_id,locale,localization_level,benchmark,model,success,first_attempt_success,success_with_extra_calls,num_attempts,num_api_calls,num_clarifications,num_failed_calls,final_error_type,total_input_tokens,total_output_tokens,estimated_cost_usd,total_latency_s,error
multiple_55_he,multiple_55,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,1973,223,0.016555,9.200087308883667,
multiple_56_he,multiple_56,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3182,371,0.02704,11.784954309463501,
multiple_58_he,multiple_58,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2011,398,0.021995,15.159254789352417,
multiple_59_he,multiple_59,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2677,368,0.024425000000000002,14.715166568756104,
multiple_60_he,multiple_60,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1175,183,0.011365,5.80441427230835,
multiple_61_he,multiple_61,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3326,522,0.03229,15.824042558670044,
multiple_62_he,multiple_62,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2978,612,0.03325,14.6785728931427,
multiple_63_he,multiple_63,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,302,43,0.0028000000000000004,1.5628774166107178,
multiple_64_he,multiple_64,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,4,1,2,,1690,404,0.02057,9.11085033416748,
multiple_65_he,multiple_65,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2222,297,0.02002,11.35862684249878,
multiple_66_he,multiple_66,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,328,58,0.00338,5.390017747879028,
multiple_67_he,multiple_67,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2030,495,0.025,13.095202445983887,
multiple_68_he,multiple_68,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2145,396,0.022605,13.439193487167358,
multiple_70_he,multiple_70,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,864,155,0.008969999999999999,4.64032769203186,
multiple_71_he,multiple_71,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2127,347,0.021045,10.748392343521118,
multiple_72_he,multiple_72,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,672,66,0.005339999999999999,3.687741756439209,
multiple_73_he,multiple_73,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,235,22,0.001835,11.623671293258667,
multiple_74_he,multiple_74,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2382,339,0.022080000000000002,11.937784910202026,
multiple_75_he,multiple_75,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2335,272,0.019835,9.235763549804688,
multiple_76_he,multiple_76,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3111,665,0.035504999999999995,18.16733717918396,
multiple_77_he,multiple_77,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2327,337,0.021745,10.009046792984009,
multiple_78_he,multiple_78,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,801,146,0.008385,4.662508726119995,
multiple_79_he,multiple_79,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2024,283,0.01861,11.010777473449707,
multiple_80_he,multiple_80,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3500,498,0.03244,15.067972421646118,
multiple_81_he,multiple_81,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,331,70,0.003755,2.301865339279175,
multiple_83_he,multiple_83,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1217,162,0.010945,7.261728525161743,
multiple_84_he,multiple_84,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2933,496,0.029545000000000002,14.318256139755249,
multiple_85_he,multiple_85,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,306,35,0.00258,1.722442865371704,
multiple_86_he,multiple_86,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1298,199,0.012459999999999999,6.65583610534668,
multiple_87_he,multiple_87,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2348,307,0.020949999999999996,26.119155406951904,
multiple_88_he,multiple_88,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2872,417,0.026869999999999998,16.498523950576782,
multiple_89_he,multiple_89,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3422,480,0.031509999999999996,14.685340881347656,
multiple_90_he,multiple_90,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2972,508,0.0301,13.370215892791748,
multiple_91_he,multiple_91,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,1931,288,0.018295,10.276633262634277,
multiple_92_he,multiple_92,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3341,784,0.040225,21.608497142791748,
multiple_93_he,multiple_93,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2475,437,0.025485,12.087983131408691,
multiple_94_he,multiple_94,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2624,466,0.0271,12.51517915725708,
multiple_95_he,multiple_95,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,294,33,0.00246,2.3061840534210205,
multiple_97_he,multiple_97,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,338,36,0.00277,1.5583505630493164,
multiple_98_he,multiple_98,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,940,58,0.00644,19.464797735214233,
multiple_104_he,multiple_104,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1419,153,0.011685000000000001,6.054513931274414,
multiple_108_he,multiple_108,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,746,71,0.005860000000000001,3.6207902431488037,
multiple_109_he,multiple_109,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,872,99,0.00733,3.9316565990448,
multiple_110_he,multiple_110,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,745,85,0.006275,3.9024760723114014,
multiple_112_he,multiple_112,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,289,38,0.0025849999999999996,1.5949645042419434,
multiple_114_he,multiple_114,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2602,314,0.02243,10.234434843063354,
multiple_115_he,multiple_115,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2997,431,0.027915000000000002,11.548018217086792,
multiple_118_he,multiple_118,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3834,584,0.03669,16.376243352890015,
multiple_119_he,multiple_119,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4203,687,0.041624999999999995,210.4925274848938,
multiple_121_he,multiple_121,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,354,22,0.00243,1.7495481967926025,
multiple_131_he,multiple_131,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,436,36,0.00326,1.6605839729309082,
multiple_134_he,multiple_134,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1720,182,0.01406,5.427945852279663,
multiple_135_he,multiple_135,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2873,609,0.032635,15.00575304031372,
multiple_136_he,multiple_136,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2268,381,0.02277,11.224218606948853,
multiple_137_he,multiple_137,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2824,516,0.0296,12.540771722793579,
multiple_138_he,multiple_138,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,2,1,0,,840,147,0.00861,4.405758380889893,
multiple_139_he,multiple_139,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,3183,339,0.026084999999999997,10.240493059158325,
multiple_140_he,multiple_140,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3208,452,0.029599999999999998,15.060919046401978,
multiple_142_he,multiple_142,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,4,5,1,3,,2244,290,0.01992,9.944704294204712,
multiple_144_he,multiple_144,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,274,52,0.00293,2.327979326248169,
multiple_145_he,multiple_145,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2803,333,0.024005,12.910531759262085,
multiple_146_he,multiple_146,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2869,653,0.033935,17.063077688217163,
multiple_147_he,multiple_147,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,387,42,0.003195,1.4643769264221191,
multiple_148_he,multiple_148,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2019,388,0.021734999999999997,13.190788745880127,
multiple_149_he,multiple_149,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2892,483,0.02895,12.434438228607178,
multiple_151_he,multiple_151,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2828,351,0.02467,10.744012832641602,
multiple_152_he,multiple_152,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,797,158,0.008725,5.172990560531616,
multiple_153_he,multiple_153,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,368,61,0.00367,1.6495230197906494,
multiple_155_he,multiple_155,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3642,892,0.044969999999999996,24.209975719451904,
multiple_156_he,multiple_156,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3384,529,0.03279,15.145241498947144,
multiple_157_he,multiple_157,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2116,331,0.02051,11.436596155166626,
multiple_158_he,multiple_158,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,4,4,0,3,,2439,213,0.018585,8.061678886413574,
multiple_160_he,multiple_160,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1553,224,0.014485,6.2665791511535645,
multiple_161_he,multiple_161,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2885,454,0.028045,13.14924144744873,
multiple_163_he,multiple_163,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3102,453,0.0291,14.78627347946167,
multiple_164_he,multiple_164,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4065,772,0.043484999999999996,18.237869262695312,
multiple_165_he,multiple_165,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3157,445,0.029135,13.763453483581543,
multiple_166_he,multiple_166,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2772,462,0.02772,12.307147741317749,
multiple_168_he,multiple_168,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,4,1,2,,1841,259,0.016975,9.17506217956543,
multiple_170_he,multiple_170,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2906,388,0.02617,11.058728218078613,
multiple_171_he,multiple_171,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,646,197,0.009139999999999999,4.804833173751831,
multiple_172_he,multiple_172,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4044,403,0.03231,12.001901149749756,
multiple_174_he,multiple_174,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1178,202,0.01195,5.9746010303497314,
multiple_175_he,multiple_175,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,4,4,0,3,,2391,203,0.018045,7.876312732696533,
multiple_176_he,multiple_176,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4793,413,0.036355,13.403903245925903,
multiple_177_he,multiple_177,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1363,227,0.013625,7.315106153488159,
multiple_178_he,multiple_178,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,1122,126,0.009389999999999999,5.803691148757935,
multiple_180_he,multiple_180,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,461,42,0.0035649999999999996,1.5422842502593994,
multiple_181_he,multiple_181,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,1011,72,0.007214999999999999,3.4698565006256104,
multiple_182_he,multiple_182,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,524,66,0.0046,1.7436261177062988,
multiple_183_he,multiple_183,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2476,413,0.02477,12.813667297363281,
multiple_184_he,multiple_184,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2399,430,0.024895,12.417763710021973,
multiple_185_he,multiple_185,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,2985,518,0.030465,14.202472686767578,
multiple_186_he,multiple_186,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2197,389,0.022655,11.60172700881958,
multiple_187_he,multiple_187,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2846,375,0.02548,13.365387439727783,
multiple_188_he,multiple_188,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3888,654,0.03906,20.93105149269104,
multiple_189_he,multiple_189,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,290,63,0.00334,1.9347703456878662,
multiple_190_he,multiple_190,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3376,737,0.03899,19.964722156524658,
multiple_191_he,multiple_191,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4240,669,0.04127,18.21025061607361,
multiple_193_he,multiple_193,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3635,364,0.029095000000000003,13.506970643997192,
multiple_194_he,multiple_194,he,full,he_translatable_full,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3704,298,0.02746,21.915449142456055,
multiple_196_he,multiple_196,he,full,he_translatable_full,gpt-5.6-sol,True,True,False,1,1,0,0,,471,50,0.003855,1.672163724899292,
multiple_197_he,multiple_197,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,2,2,0,1,,1001,91,0.0077350000000000006,4.252954721450806,
multiple_199_he,multiple_199,he,full,he_translatable_full,gpt-5.6-sol,True,False,False,3,3,0,2,,1322,156,0.011290000000000001,6.368317365646362,
