id,source_id,locale,localization_level,benchmark,model,success,first_attempt_success,success_with_extra_calls,num_attempts,num_api_calls,num_clarifications,num_failed_calls,final_error_type,total_input_tokens,total_output_tokens,estimated_cost_usd,total_latency_s,error
multiple_153_he,multiple_153,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,420,64,0.00402,2.2827489376068115,
multiple_155_he,multiple_155,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2773,310,0.023164999999999998,10.07856297492981,
multiple_156_he,multiple_156,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,2,2,0,1,,911,114,0.007975,3.310889959335327,
multiple_157_he,multiple_157,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2298,399,0.02346,11.265575885772705,
multiple_158_he,multiple_158,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,566,39,0.004,1.6769397258758545,
multiple_160_he,multiple_160,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,512,30,0.0034599999999999995,1.805649995803833,
multiple_161_he,multiple_161,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,3248,393,0.02803,12.09099268913269,
multiple_163_he,multiple_163,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3452,455,0.03091,16.053083658218384,
multiple_164_he,multiple_164,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4530,1016,0.05313,29.13771367073059,
multiple_165_he,multiple_165,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2767,395,0.025685,12.11240839958191,
multiple_166_he,multiple_166,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,3373,706,0.038045,18.909876346588135,
multiple_168_he,multiple_168,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,3,3,0,2,,1337,259,0.014454999999999999,7.703650236129761,
multiple_170_he,multiple_170,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4258,336,0.031369999999999995,13.114768266677856,
multiple_171_he,multiple_171,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,2,2,0,1,,688,133,0.007430000000000001,3.7436578273773193,
multiple_172_he,multiple_172,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4490,393,0.03424,13.099460124969482,
multiple_174_he,multiple_174,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,379,70,0.003995,1.9310288429260254,
multiple_175_he,multiple_175,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,2,2,0,1,,1203,74,0.008235,3.6900618076324463,
multiple_176_he,multiple_176,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,3,3,0,2,,2490,204,0.01857,7.128926515579224,
multiple_177_he,multiple_177,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,452,74,0.00448,2.63134765625,
multiple_178_he,multiple_178,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,620,42,0.004359999999999999,2.7238030433654785,
multiple_180_he,multiple_180,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,525,60,0.004425,1.7699394226074219,
multiple_181_he,multiple_181,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,541,31,0.003635,1.4845402240753174,
multiple_182_he,multiple_182,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,651,69,0.005325,3.2786056995391846,
multiple_183_he,multiple_183,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,388,30,0.0028399999999999996,1.564192771911621,
multiple_184_he,multiple_184,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3372,512,0.03222,14.484669923782349,
multiple_185_he,multiple_185,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,2626,321,0.02276,9.492451190948486,
multiple_186_he,multiple_186,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,False,False,2,2,0,1,,767,157,0.008545,5.45890736579895,
multiple_187_he,multiple_187,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4003,421,0.03264499999999999,12.89760684967041,
multiple_188_he,multiple_188,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4444,642,0.04148,19.50944185256958,
multiple_189_he,multiple_189,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,327,52,0.003195,1.6578896045684814,
multiple_190_he,multiple_190,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,3587,605,0.036085,16.243244647979736,
multiple_191_he,multiple_191,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4829,713,0.045535,16.282145738601685,
multiple_193_he,multiple_193,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,6,1,5,no_matching_call,4183,410,0.033215,14.144456148147583,
multiple_194_he,multiple_194,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,False,False,False,5,5,0,5,no_matching_call,3295,235,0.023525,9.061158657073975,
multiple_196_he,multiple_196,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,583,32,0.003875,2.374537706375122,
multiple_197_he,multiple_197,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,560,24,0.0035199999999999997,1.6841151714324951,
multiple_199_he,multiple_199,he,full_and_function_descriptions,he_translatable_full_func_desc,gpt-5.6-sol,True,True,False,1,1,0,0,,420,34,0.0031200000000000004,1.6005456447601318,
